,index,est,value,beta,se,bias,variance
1994,64,BIPW,-0.3811407640761259,1.0,17.064367861969266,10.55158860599592,0.7789529466420293
1995,65,IPS,4.456877230625943,1.0,0.5000102006898696,1.8944512123036137,4.340991588316842
1996,65,SNIPS,4.4449445187787715,1.0,0.4832770152318638,1.8368093287826759,4.20442997505866
1997,65,BIPW,2.0947735176920625,1.0,2.738990969357341,10.55158860599592,2.538704221872523
1998,66,IPS,3.310279929729663,1.0,0.19314557692909043,1.8944512123036137,0.8777953636022062
1999,66,SNIPS,3.6634383001121007,1.0,0.007451994642237424,1.8368093287826759,1.610270782787902
2000,66,BIPW,1.6212331557278055,1.0,4.5306403047486965,10.55158860599592,1.2539314569794244
2001,67,IPS,2.070098002989326,1.0,2.8212752966617933,1.8944512123036137,0.09197547500902768
2002,67,SNIPS,2.0867249356785904,1.0,2.7656963899963136,1.8368093287826759,0.09470939253451345
2003,67,BIPW,0.21366378801618494,1.0,12.50399930956191,10.55158860599592,0.08281649858209751
2004,68,IPS,0.9417611893519068,1.0,7.884875496783413,1.8944512123036137,2.04951120191109
2005,68,SNIPS,0.9846260262816248,1.0,7.645983791329856,1.8368093287826759,1.9876708781111883
2006,68,BIPW,0.1628022870269428,1.0,12.866288853038945,10.55158860599592,0.11467708971408382
2007,69,IPS,2.4355166417382956,1.0,1.7272441118406432,1.8944512123036137,0.0038618831905222017
2008,69,SNIPS,2.029942179402094,1.0,2.95778446843462,1.8368093287826759,0.13288333681792946
2009,69,BIPW,0.3681650095879284,1.0,11.435206568249482,10.55158860599592,0.01776284846910797
2010,70,IPS,3.844397691734819,1.0,0.008955680117741636,1.8944512123036137,2.1639148505037062
2011,70,SNIPS,4.0574044457179435,1.0,0.09464311360956824,1.8368093287826759,2.7653381755310087
2012,70,BIPW,2.3592962487914892,1.0,1.933398443904966,10.55158860599592,3.4516211231695046
2013,71,IPS,4.032172527935205,1.0,0.07975500788938415,1.8944512123036137,2.7516172347363423
2014,71,SNIPS,4.307033301379544,1.0,0.3105499252117385,1.8368093287826759,3.657883665821888
2015,71,BIPW,2.3266403194476397,1.0,2.0252788370373533,10.55158860599592,3.3313476413459715
2016,72,IPS,2.812968838048849,1.0,0.8775837449679622,1.8944512123036137,0.19324486146889397
2017,72,SNIPS,3.0570083282776213,1.0,0.47990936286509345,1.8368093287826759,0.4389519386342286
2018,72,BIPW,0.9874477119677038,1.0,7.630387057067736,10.55158860599592,0.23620121550139297
2019,73,IPS,4.381123515160087,1.0,0.3986158014707475,1.8944512123036137,4.031063778258845
2020,73,SNIPS,4.493297949379323,1.0,0.5528438692577208,1.8368093287826759,4.405062611944075
2021,73,BIPW,2.575704127514703,1.0,1.3784147913894809,10.55158860599592,4.302561937194052
2022,74,IPS,2.810796339888027,1.0,0.8816588329316248,1.8944512123036137,0.19133953713553034
2023,74,SNIPS,2.8104310031889246,1.0,0.8823450445356771,1.8368093287826759,0.17302035562934115
2024,74,BIPW,0.2480784777800416,1.0,12.261796149446077,10.55158860599592,0.06419324984867211
2025,75,IPS,1.7075803601345505,1.0,4.170510900517009,1.8944512123036137,0.4432792930913264
2026,75,SNIPS,1.6769032293595934,1.0,4.2967486091988265,1.8368093287826759,0.5149075915689788
2027,75,BIPW,-0.27179460289359153,1.0,16.17292745558165,10.55158860599592,0.5978953795288536
2028,76,IPS,1.4449515329234266,1.0,5.312156988939876,1.8944512123036137,0.8619656588635769
2029,76,SNIPS,1.4979869971601958,1.0,5.070496232051727,1.8368093287826759,0.8036886722706978
2030,76,BIPW,0.18690869261662452,1.0,12.693932500864744,10.55158860599592,0.09893141927120001
2031,77,IPS,2.4691779134502525,1.0,1.6398987696083873,1.8944512123036137,0.009178660038515751
2032,77,SNIPS,2.593832646709888,1.0,1.3361755284106764,1.8368093287826759,0.0397439309472701
2033,77,BIPW,0.785320421881771,1.0,8.787921201136928,10.55158860599592,0.08058676182147345
2034,78,IPS,1.3341077253716733,1.0,5.835391548440811,1.8944512123036137,1.080071458448396
2035,78,SNIPS,1.5829622017274307,1.0,4.695026724288028,1.8368093287826759,0.6585511507162406
2036,78,BIPW,-0.40521243800464857,1.0,17.263822855718743,10.55158860599592,0.8220228978211822
2037,79,IPS,1.8023314146129057,1.0,3.792490700895387,1.8944512123036137,0.326088023766293
2038,79,SNIPS,1.7781008967414011,1.0,3.8874523820192133,1.8368093287826759,0.3799156140408174
2039,79,BIPW,0.35465628245162645,1.0,11.52675122942222,10.55158860599592,0.021546148526932134
2040,80,IPS,1.5474647357405713,1.0,4.850118686443721,1.8944512123036137,0.682123783407515
2041,80,SNIPS,1.6101889818087023,1.0,4.577777991334416,1.8368093287826759,0.6151027500612062
2042,80,BIPW,-0.04141277600539911,1.0,14.373015557790303,10.55158860599592,0.29469168376451593
2043,81,IPS,1.3402746843687308,1.0,5.805635082847805,1.8944512123036137,1.0672912822195653
2044,81,SNIPS,1.3868197241531053,1.0,5.583502042538516,1.8368093287826759,1.0153668316668882
2045,81,BIPW,-0.2649619233809044,1.0,16.118018109374365,10.55158860599592,0.5873755045163742
2046,82,IPS,3.4382745977394387,1.0,0.09702517207641155,1.8944512123036137,1.1340162864999557
2047,82,SNIPS,3.47810845593165,1.0,0.07379631980520591,1.8368093287826759,1.1742639652695137
2048,82,BIPW,1.748662944922561,1.0,4.004402376948125,10.55158860599592,1.5555592217402945
2049,83,IPS,3.6976691062099256,1.0,0.002713798410596307,1.8944512123036137,1.7537612633586852
2050,83,SNIPS,3.4800181681424145,1.0,0.07276240190280903,1.8368093287826759,1.1784064727588957
2051,83,BIPW,1.7676800436061075,1.0,3.928653783549292,10.55158860599592,1.6033579061926544
2052,84,IPS,4.035738290569035,1.0,0.08178173155024272,1.8944512123036137,2.7634597230722617
2053,84,SNIPS,3.8415797201678368,1.0,0.008430266673272317,1.8368093287826759,2.094115407616088
2054,84,BIPW,1.6579567333133283,1.0,4.375654446770721,10.55158860599592,1.337525527472553
2055,85,IPS,2.93693653205357,1.0,0.6606872514599502,1.8944512123036137,0.31760431700124453
2056,85,SNIPS,2.756769967449013,1.0,0.9860356323789846,1.8368093287826759,0.13125847875702185
2057,85,BIPW,0.4825783188696171,1.0,10.67449728598625,10.55158860599592,0.00035585152920214106
2058,86,IPS,2.621928671175521,1.0,1.272010806738861,1.8944512123036137,0.061780125585605326
2059,86,SNIPS,2.7283476755266514,1.0,1.0432897481968744,1.8368093287826759,0.11147173325028073
2060,86,BIPW,0.014327958978209963,1.0,13.953476712548346,10.55158860599592,0.23728042629218885
2061,87,IPS,4.526023069522201,1.0,0.6025793283648909,1.8944512123036137,4.633904087820946
2062,87,SNIPS,4.157111299557595,1.0,0.16593244447742306,1.8368093287826759,3.1068907885000603
2063,87,BIPW,1.9764349142394713,1.0,3.1446933385285183,10.55158860599592,2.1756030756089824
2064,88,IPS,0.6453047845971603,1.0,9.637662279586033,1.8944512123036137,2.986218339400454
2065,88,SNIPS,0.5785891123361157,1.0,10.05634532576153,1.8368093287826759,3.297437370263892
2066,88,BIPW,-0.14144653169890745,1.0,15.141513460120398,10.55158860599592,0.41330610939702717
2067,89,IPS,1.9394958140159015,1.0,3.277068140904339,1.8944512123036137,0.1882490565703022
2068,89,SNIPS,1.6984201278602762,1.0,4.20800854936042,1.8368093287826759,0.4844907801883452
2069,89,BIPW,-0.5060810256187956,1.0,18.112210383402704,10.55158860599592,1.0151033448722453
2070,90,IPS,3.3952005011931914,1.0,0.12571473326768154,1.8944512123036137,1.044132280489225
2071,90,SNIPS,3.773451173030371,1.0,0.0005611183371045997,1.8368093287826759,1.9015784651905714
2072,90,BIPW,1.5322480562365726,1.0,4.917373574695209,10.55158860599592,1.0625604117303045
2073,91,IPS,1.5041724916850738,1.0,5.042677793194881,1.8944512123036137,0.7555088105740103
2074,91,SNIPS,1.5691268062805406,1.0,4.755175240796794,1.8368093287826759,0.6811977379327874
2075,91,BIPW,-0.2705356018963895,1.0,16.162802750004957,10.55158860599592,0.5959499524322612
2076,92,IPS,3.2590259780571067,1.0,0.24082305682326577,1.8944512123036137,0.7843819241200719
2077,92,SNIPS,3.2583021500476903,1.0,0.2415339994961022,1.8368093287826759,0.7461993368234541
2078,92,BIPW,1.2538288931872104,1.0,6.229688246124272,10.55158860599592,0.5660855160043492
2079,93,IPS,2.57443268115557,1.0,1.381401914324375,1.8944512123036137,0.040425160333362666
2080,93,SNIPS,2.583147719443576,1.0,1.3609917646349698,1.8368093287826759,0.03559783007235057
2081,93,BIPW,1.3404079500892119,1.0,5.804992896151776,10.55158860599592,0.7038632844166518
2082,94,IPS,0.9476291268217294,1.0,7.851955568617974,1.8944512123036137,2.032744422243336
2083,94,SNIPS,1.0039772217565803,1.0,7.53934083875618,1.8368093287826759,1.9334808653329445
2084,94,BIPW,-0.3719402808717765,1.0,16.988439885108317,10.55158860599592,0.7627972133671324
2085,95,IPS,1.8367336818697557,1.0,3.659682076885745,1.8944512123036137,0.2879813175113646
2086,95,SNIPS,1.9369087394428697,1.0,3.286441427497375,1.8368093287826759,0.2093658278247527
2087,95,BIPW,0.24847634537427998,1.0,12.259009893963235,10.55158860599592,0.06399179760166042
2088,96,IPS,2.5031513329306225,1.0,1.5540412381188822,1.8944512123036137,0.016842522166919772
2089,96,SNIPS,2.4407099177977196,1.0,1.71362059120337,1.8368093287826759,0.0021377742255340943
2090,96,BIPW,0.22225235626598122,1.0,12.443333010163766,10.55158860599592,0.07794705051015226
2091,97,IPS,1.6962008891844147,1.0,4.217118314309027,1.8944512123036137,0.45856151212318386
2092,97,SNIPS,1.7955572679433902,1.0,3.818920967539166,1.8368093287826759,0.35870106889267744
2093,97,BIPW,-0.3889118797659499,1.0,17.128631717992388,10.55158860599592,0.7927306477936321
2094,98,IPS,1.97871114097185,1.0,3.1366255250718313,1.8944512123036137,0.15575765919613488
2095,98,SNIPS,2.0918749919233477,1.0,2.748593431502814,1.8368093287826759,0.09156606720677696
2096,98,BIPW,0.24078258827493465,1.0,12.312945189612412,10.55158860599592,0.06794350943030453
2097,99,IPS,2.367286783159717,1.0,1.9112411440381265,1.8944512123036137,3.7037042540020603e-05
2098,99,SNIPS,2.496422364240332,1.0,1.5708633420746299,1.8368093287826759,0.010393500129405821
2099,99,BIPW,0.42822162555882914,1.0,11.032638673208378,10.55158860599592,0.005361273939288653
2100,0,IPS,3.458463217074884,2.0,0.08485570131660923,1.7816204919161989,1.0888370575880248
2101,0,SNIPS,3.548298190646994,2.0,0.040588164700233,1.763455006980125,1.2689715792190879
2102,0,BIPW,2.6246209999376404,2.0,1.2659450524947573,4.727340204559379,1.100616070026876
2103,1,IPS,2.277204485911099,2.0,2.1684292739336004,1.7816204919161989,0.01898475508690571
2104,1,SNIPS,2.1018912555179274,2.0,2.7154820657031564,1.763455006980125,0.1023491573643334
2105,1,BIPW,1.0242344019530825,2.0,7.428507427942341,4.727340204559379,0.30391414906032554
2106,2,IPS,2.370342741382606,2.0,1.9028009023477204,1.7816204919161989,0.0019933476298331938
2107,2,SNIPS,2.335838378715972,2.0,1.9991835034573322,1.763455006980125,0.007391429861319929
2108,2,BIPW,1.440109107506271,2.0,5.334502195574103,4.727340204559379,0.018335701684431473
2109,3,IPS,1.4148526758027986,2.0,5.451807326451603,1.7816204919161989,1.000273993606201
2110,3,SNIPS,1.406242826842197,2.0,5.492087910478945,1.763455006980125,1.0313803474391943
2111,3,BIPW,0.28188767959275074,2.0,12.026160878189243,4.727340204559379,1.6734806814410503
2112,4,IPS,1.9645721788852035,2.0,3.1869071121849935,1.7816204919161989,0.20287591019729947
2113,4,SNIPS,1.7809681964922015,2.0,3.8761539095561743,1.763455006980125,0.4106805293302087
2114,4,BIPW,1.1538971874718735,2.0,6.738520544492764,4.727340204559379,0.17776452528969605
2115,5,IPS,3.9264279269072335,2.0,0.031210412836964935,1.7816204919161989,2.2844456249284404
2116,5,SNIPS,3.763320860609773,2.0,0.00018380917152348308,1.763455006980125,1.7996465488684943
2117,5,BIPW,2.9940259699226024,2.0,0.5711388160926734,4.727340204559379,2.012163462036697
2118,6,IPS,1.4367925210308716,2.0,5.34983353061409,1.7816204919161989,0.9568696489930866
2119,6,SNIPS,1.4563476927975942,2.0,5.259754856092149,1.763455006980125,0.9321209500900558
2120,6,BIPW,0.4864273138479308,2.0,10.649361344066238,4.727340204559379,1.186119596544181
2121,7,IPS,2.1641796927010497,2.0,2.5140751743635135,1.7816204919161989,0.06290564131328301
2122,7,SNIPS,2.2301536875808363,2.0,2.309213181163885,1.763455006980125,0.03673283360327826
2123,7,BIPW,1.1208017988955203,2.0,6.911438240407226,4.727340204559379,0.20676727191289582
2124,8,IPS,1.893185531064395,2.0,3.44688077631758,1.7816204919161989,0.2722795523379227
2125,8,SNIPS,1.7491383611186841,2.0,4.00249989199132,1.763455006980125,0.4524895608067169
2126,8,BIPW,0.8546882535138655,2.0,8.381459157107559,4.727340204559379,0.51959623418235
2127,9,IPS,1.773777007603478,2.0,3.904521576785552,1.7816204919161989,0.4111536697267968
2128,9,SNIPS,1.7406377465335268,2.0,4.036585234429822,1.763455006980125,0.46399809661487024
2129,9,BIPW,1.3421968796675274,2.0,5.7963757625477506,4.727340204559379,0.05443897525606672
2130,10,IPS,1.6585508827058115,2.0,4.373169108658101,1.7816204919161989,0.5721996286705165
2131,10,SNIPS,1.7970460192989657,2.0,3.8131045303502424,1.763455006980125,0.39033228577852946
2132,10,BIPW,0.9030526925138016,2.0,8.103760921237665,4.727340204559379,0.4522102528465975
2133,11,IPS,2.527707051647817,2.0,1.493421318933527,1.7816204919161989,0.012705209653283473
2134,11,SNIPS,2.508832373503378,2.0,1.5399094067355654,1.763455006980125,0.007572579510364468
2135,11,BIPW,1.4838689955042546,2.0,5.134276711374079,4.727340204559379,0.008399630394364636
2136,12,IPS,1.6851558093680756,2.0,4.262603828165017,1.7816204919161989,0.5326574542329099
2137,12,SNIPS,1.6512993233079043,2.0,4.403550794966143,1.763455006980125,0.5936894829583156
2138,12,BIPW,0.7260943732598092,2.0,9.142573394523414,4.727340204559379,0.7215213352255185
2139,13,IPS,3.0496455275570957,2.0,0.49016480637434656,1.7816204919161989,0.40278806613350265
2140,13,SNIPS,3.03267411653978,2.0,0.514216805964181,1.763455006980125,0.37315276483702875
2141,13,BIPW,2.443624412796174,2.0,1.705998626784335,4.727340204559379,0.7536078879554002
2142,14,IPS,2.1542019537057757,2.0,2.54581580714941,1.7816204919161989,0.06801022943530403
2143,14,SNIPS,2.168080755341932,2.0,2.501719471199824,1.763455006980125,0.06437944507157317
2144,14,BIPW,1.0486414859589466,2.0,7.296058711241663,4.727340204559379,0.277599380566601
2145,15,IPS,1.4154578855922306,2.0,5.448981471272928,1.7816204919161989,0.9990637744939707
2146,15,SNIPS,1.3578355689542583,2.0,5.721317966767003,1.763455006980125,1.1320454288194792
2147,15,BIPW,0.37400828312655143,2.0,11.39572150522,4.727340204559379,1.4436267844713293
2148,16,IPS,1.8557439509613607,2.0,3.5873090539892822,1.7816204919161989,0.31275576668316524
2149,16,SNIPS,1.9817609408667853,2.0,3.1258321173615022,1.763455006980125,0.19364476217628585
2150,16,BIPW,1.0489504936063105,2.0,7.294389472172634,4.727340204559379,0.27727385800352466
2151,17,IPS,1.8712559407087188,2.0,3.5287896603380813,1.7816204919161989,0.2956463609993705
2152,17,SNIPS,1.9604491857251745,2.0,3.201644772297366,1.763455006980125,0.21285546557495072
2153,17,BIPW,1.0065137258387253,2.0,7.525417877738956,4.727340204559379,0.32376642507176334
2154,18,IPS,2.1185526408737054,2.0,2.6608480072808938,1.7816204919161989,0.08787490821938879
2155,18,SNIPS,2.286573287384927,2.0,2.14092482718904,1.763455006980125,0.018289456386079303
2156,18,BIPW,1.3997257305412427,2.0,5.522676279409115,4.727340204559379,0.0309030953389077
2157,19,IPS,2.2891717413320722,2.0,2.1333275157545573,1.7816204919161989,0.015830149468982417
2158,19,SNIPS,2.2910566516352797,2.0,2.127824900725373,1.763455006980125,0.017096909879429176
2159,19,BIPW,1.287745823313068,2.0,6.061529742831752,4.727340204559379,0.08281310942860963
2160,20,IPS,3.221284647285511,2.0,0.27928961925729545,1.7816204919161989,0.650111601324167
2161,20,SNIPS,3.165914519255722,2.0,0.3408793246268595,1.763455006980125,0.55368885079683
2162,20,BIPW,2.314444567901243,2.0,2.0601396804258236,4.727340204559379,0.5460117441436249
2163,21,IPS,2.2540093185921237,2.0,2.2372797829343805,1.7816204919161989,0.02591467135751513
2164,21,SNIPS,2.1202548466297646,2.0,2.6552975926548927,1.763455006980125,0.09093659856032191
2165,21,BIPW,1.2079993510034004,2.0,6.460563649610723,4.727340204559379,0.13507031974651626
2166,22,IPS,2.29286374322954,2.0,2.1225561334894043,1.7816204919161989,0.01491474033427896
2167,22,SNIPS,2.518625389261736,2.0,1.5157003989005073,1.763455006980125,0.009372870284191525
2168,22,BIPW,1.3192099741368668,2.0,5.907589161180199,4.727340204559379,0.06569405685060004
2169,23,IPS,2.138101714650703,2.0,2.5974528610070267,1.7816204919161989,0.07666693606464288
2170,23,SNIPS,2.1009795762967847,2.0,2.718487558150487,1.763455006980125,0.10293331835633737
2171,23,BIPW,1.266036361739783,2.0,6.168899188402202,4.727340204559379,0.09577918957997607
2172,24,IPS,2.073212997822755,2.0,2.8108207028060583,1.7816204919161989,0.1168112890121948
2173,24,SNIPS,1.9850226193825922,2.0,3.11430944570112,1.763455006980125,0.19078479183050143
2174,24,BIPW,1.3320948237341532,2.0,5.845120554081879,4.727340204559379,0.05925508276719356
2175,25,IPS,2.43673581003222,2.0,1.7240410226545109,1.7816204919161989,0.0004728949010428252
2176,25,SNIPS,2.3567990172099265,2.0,1.9403493162201864,1.763455006980125,0.0042266624509390135
2177,25,BIPW,1.5084313528971183,2.0,5.023568612451272,4.727340204559379,0.004500684369483605
2178,26,IPS,2.849332736549888,2.0,0.8107750852389748,1.7816204919161989,0.18865390534694015
2179,26,SNIPS,2.8507449947811487,2.0,0.8082337989418236,1.763455006980125,0.18398368212250715
2180,26,BIPW,2.0244541315281857,2.0,2.976691507695896,4.727340204559379,0.20154320752531907
2181,27,IPS,4.353685833793585,2.0,0.364722503522791,1.7816204919161989,3.758542841784575
2182,27,SNIPS,4.516836587742851,2.0,0.58840152618816,1.763455006980125,4.38912884434444
2183,27,BIPW,3.834567456178354,2.0,0.007191755675389547,4.727340204559379,5.103302217959751
2184,28,IPS,2.6878316680898053,2.0,1.1276986559844453,1.7816204919161989,0.07444275961967099
2185,28,SNIPS,2.6852640497340436,2.0,1.1331585186236877,1.763455006980125,0.0694070857631538
2186,28,BIPW,2.2931733171793915,2.0,2.1216541930640975,4.727340204559379,0.5150284466433503
2187,29,IPS,1.7587956513689484,2.0,3.9639519250394013,1.7816204919161989,0.43059058119327587
2188,29,SNIPS,1.6960705175579711,2.0,4.217653783832232,1.763455006980125,0.5267004148993039
2189,29,BIPW,0.5179089548886312,2.0,10.444882097564593,4.727340204559379,1.1185379351404003
2190,30,IPS,1.8009422189089692,2.0,3.797903358601438,1.7816204919161989,0.37705426386874313
2191,30,SNIPS,1.8327991488106068,2.0,3.674751313487776,1.763455006980125,0.34693590801608953
2192,30,BIPW,1.427494804097727,2.0,5.392930672128411,4.727340204559379,0.021911012481311505
2193,31,IPS,1.2521115751143732,2.0,6.238263821618405,1.7816204919161989,1.35228544780346
2194,31,SNIPS,1.1268307739825778,2.0,6.879774702923534,1.763455006980125,1.6769758681991493
2195,31,BIPW,0.37162324885239734,2.0,11.411829776138367,4.727340204559379,1.4493637589224884
2196,32,IPS,1.9462239178722114,2.0,3.2527540738335166,1.7816204919161989,0.21974132401439522
2197,32,SNIPS,1.9460587854146274,2.0,3.253349746862314,1.763455006980125,0.22634093472768863
2198,32,BIPW,1.0173831787002634,2.0,7.465900780257343,4.727340204559379,0.3115150290876001
2199,33,IPS,1.988623745702146,2.0,3.1016123060449203,1.7816204919161989,0.18178789562350406
2200,33,SNIPS,2.095805766220292,2.0,2.735575313491418,1.763455006980125,0.10627993669253016
2201,33,BIPW,1.342708270260446,2.0,5.793913610494668,4.727340204559379,0.05420059982002207
2202,34,IPS,1.8565600710831087,2.0,3.5842182255415227,1.7816204919161989,0.3118436093776621
2203,34,SNIPS,1.7451240370822088,2.0,4.018578319839211,1.763455006980125,0.4579063339453928
2204,34,BIPW,0.6473268255083409,2.0,9.625111684241867,4.727340204559379,0.8615397716327675
2205,35,IPS,1.6139858950878925,2.0,4.56154485208597,1.7816204919161989,0.6416070365668373
2206,35,SNIPS,1.5061101450134804,2.0,5.033979194933445,1.763455006980125,0.8385095283372501
2207,35,BIPW,0.7657773531989432,2.0,8.904171751735236,4.727340204559379,0.6556807135140745
2208,36,IPS,1.3264471638933115,2.0,5.872460787750048,1.7816204919161989,1.1849247728471914
2209,36,SNIPS,1.2999434202974123,2.0,6.001617131854981,1.763455006980125,1.258588670433034
2210,36,BIPW,0.238351728146208,2.0,12.330010780993863,4.727340204559379,1.7880149570753978
2211,37,IPS,1.9192707506920597,2.0,3.3507027405964185,1.7816204919161989,0.2457372402409795
2212,37,SNIPS,1.897326010205934,2.0,3.4315236773571036,1.763455006980125,0.27508534792992995
2213,37,BIPW,1.3004561407356363,2.0,5.999105249357763,4.727340204559379,0.07565929764263475
2214,38,IPS,4.095023962725422,2.0,0.11920496907425573,1.7816204919161989,2.8225152475041835
2215,38,SNIPS,4.591947922589279,2.0,0.7092750454846382,1.763455006980125,4.709490773047938
2216,38,BIPW,3.8806826436831705,2.0,0.017139891177401233,4.727340204559379,5.313781761515837
2217,39,IPS,3.3977879292236817,2.0,0.12388661693169833,1.7816204919161989,0.9658924316537059
2218,39,SNIPS,3.538609350831324,2.0,0.04458596343264407,1.763455006980125,1.2472367605272547
2219,39,BIPW,2.4170157435751096,2.0,1.7762158798954588,4.727340204559379,0.7081176226966202
2220,40,IPS,3.993150564118235,2.0,0.059237391245533656,1.7816204919161989,2.490591829114074
2221,40,SNIPS,3.9600051678582857,2.0,0.04420166970159684,1.763455006980125,2.3660388245058175
2222,40,BIPW,3.6967933939801143,2.0,0.0028058042164971577,4.727340204559379,4.499807205455472
2223,41,IPS,2.1377395768155782,2.0,2.59862027937979,1.7816204919161989,0.07686761041299074
2224,41,SNIPS,2.1810155806666285,2.0,2.4609692076802006,1.763455006980125,0.05798282118912461
2225,41,BIPW,1.3036809608819624,2.0,5.983318499088823,4.727340204559379,0.07389564387734443
2226,42,IPS,2.036106191010813,2.0,2.936620469552001,1.7816204919161989,0.14355268551565578
2227,42,SNIPS,1.9633331109296244,2.0,3.191332593542544,1.763455006980125,0.2102027120328583
2228,42,BIPW,1.1693744253335958,2.0,6.658406416788661,4.727340204559379,0.1649530037145364
2229,43,IPS,2.0947035406267367,2.0,2.7392225969014636,1.7816204919161989,0.10258320032782706
2230,43,SNIPS,1.992265993064965,2.0,3.088796560678948,1.763455006980125,0.18450960372307149
2231,43,BIPW,1.0156895779888166,2.0,7.475158770160372,4.727340204559379,0.31340841410179116
2232,44,IPS,1.2481271854852545,2.0,6.258182931732668,1.7816204919161989,1.3615680419525564
2233,44,SNIPS,1.227102424294078,2.0,6.363817573435425,1.763455006980125,1.427330502044183
2234,44,BIPW,0.3504381070590946,2.0,11.555411335643017,4.727340204559379,1.5008219520591164
2235,45,IPS,2.2758505330559355,2.0,2.172418657371444,1.7816204919161989,0.019359697543681387
2236,45,SNIPS,2.2851229139591136,2.0,2.1451712744103397,1.763455006980125,0.018683852670548968
2237,45,BIPW,1.1751680061480307,2.0,6.62854060014701,4.727340204559379,0.16028051233633386
2238,46,IPS,1.4902690037990867,2.0,5.1053141876050905,1.7816204919161989,0.8551082979656236
2239,46,SNIPS,1.6944274885197306,2.0,4.224405036922342,1.763455006980125,0.5290879424595925
2240,46,BIPW,0.427787300216533,2.0,11.03552412124113,4.727340204559379,1.3172868909275068
2241,47,IPS,2.857874509928084,2.0,0.7954655005846539,1.7816204919161989,0.19614698744087727
2242,47,SNIPS,2.71046692319919,2.0,1.0801368268390013,1.763455006980125,0.0833217778189087
2243,47,BIPW,1.7023165725284235,2.0,4.192037841805078,4.727340204559379,0.01607775296774944
2244,48,IPS,4.063375650601348,2.0,0.09835274627897446,1.7816204919161989,2.7171763633848864
2245,48,SNIPS,4.353637863264945,2.0,0.36466456485146287,1.763455006980125,3.731951923114652
2246,48,BIPW,3.8067626493720352,2.0,0.003248933067847484,4.727340204559379,4.978450485267861
2247,49,IPS,1.6815923147418737,2.0,4.277330961602566,1.7816204919161989,0.5378716707593263
2248,49,SNIPS,1.6524130322431971,2.0,4.398877879292714,1.763455006980125,0.5919744700368242
2249,49,BIPW,0.7357846106637181,2.0,9.084067156993164,4.727340204559379,0.7051529931723527
2250,50,IPS,2.5021292681462697,2.0,1.5565905189880906,1.7816204919161989,0.007593310746162181
2251,50,SNIPS,2.6150407330211327,2.0,1.2875951598995414,1.763455006980125,0.03733741899660316
2252,50,BIPW,1.7922411247087129,2.0,3.8318928181487037,4.727340204559379,0.046968699087320584
2253,51,IPS,2.0291957784628685,2.0,2.960352377653617,1.7816204919161989,0.14883692151840813
2254,51,SNIPS,2.2287706405499894,2.0,2.3134184769323305,1.763455006980125,0.037264890800170834
2255,51,BIPW,1.0129807849032992,2.0,7.489978187363289,4.727340204559379,0.3164486730499742
2256,52,IPS,3.0518723096931115,2.0,0.48705174571826665,1.7816204919161989,0.40561950537461705
2257,52,SNIPS,3.054924119682185,2.0,0.4828013982590552,1.763455006980125,0.4008312042224212
2258,52,BIPW,2.1942734776353383,2.0,2.419548389930367,4.727340204559379,0.3828577309898652
2259,53,IPS,2.504926965693001,2.0,1.5496173411146945,1.7816204919161989,0.008088718375558397
2260,53,SNIPS,2.39220967989477,2.0,1.842951659049348,1.763455006980125,0.0008762857536939755
2261,53,BIPW,1.6623194217269586,2.0,4.357421679830905,4.727340204559379,0.007534401224886778
2262,54,IPS,2.220540639106827,2.0,2.3385217523754873,1.7816204919161989,0.03781042297977958
2263,54,SNIPS,1.9893138915443132,2.0,3.0991818961521043,1.763455006980125,0.18705444430997636
2264,54,BIPW,1.0813730761884062,2.0,7.120306047643487,4.727340204559379,0.2441796929728444
2265,55,IPS,2.58386261675711,2.0,1.3593242551149984,1.7816204919161989,0.028518074435292362
2266,55,SNIPS,2.6525377654326725,2.0,1.203903734357172,1.763455006980125,0.05323446926225367
2267,55,BIPW,1.8127666852738988,2.0,3.751955639458726,4.727340204559379,0.056286704729099385
2268,56,IPS,1.4816663547935922,2.0,5.144263464802719,1.7816204919161989,0.8710923980578441
2269,56,SNIPS,1.4666085447378174,2.0,5.212795346512032,1.763455006980125,0.9124132665745547
2270,56,BIPW,0.2348329074967431,2.0,12.354735217741348,4.727340204559379,1.7974378392221733
2271,57,IPS,1.4062609070108676,2.0,5.492003168317258,1.7816204919161989,1.0175337036095227
2272,57,SNIPS,1.409630856092361,2.0,5.476219557828597,1.763455006980125,1.0245102713808083
2273,57,BIPW,0.2737799576955523,2.0,12.082459754522583,4.727340204559379,1.6945232143411961
2274,58,IPS,1.789075470350733,2.0,3.844296516324281,1.7816204919161989,0.3917685768390948
2275,58,SNIPS,1.840368117749803,2.0,3.6457897195040387,1.763455006980125,0.3380767603224976
2276,58,BIPW,0.7531441907876312,2.0,8.979725705121336,4.727340204559379,0.6762994929674737
2277,59,IPS,3.011672451613807,2.0,0.5447780067327411,1.7816204919161989,0.3560303499616826
2278,59,SNIPS,3.0900519615712585,2.0,0.43521896626705525,1.763455006980125,0.4465449081422688
2279,59,BIPW,2.0250191563017026,2.0,2.974742142176325,4.727340204559379,0.20205084629326053
2280,60,IPS,2.706400212534869,2.0,1.088606399776001,1.7816204919161989,0.08492010825017396
2281,60,SNIPS,2.7117827677181907,2.0,1.077403453570852,1.763455006980125,0.08408315977857082
